timestamp_ms,value
12617157,746500
12617460,746600
12617832,746700
12618202,746800
12618563,746900
12618943,747000
12619280,747100
12619961,747200
12620371,747300
12620650,747400
12620973,747500
12621316,747600
12621645,747700
12621982,747800
12622402,747900
12622824,748000
12623105,748100
12623462,748200
12623738,748300
12623960,748400
12624249,748500
12624598,748600
12624918,748700
12625323,748800
12625708,748900
12626495,749000
12626816,749100
12627199,749200
12627484,749300
12627854,749400
12628174,749500
12628508,749600
12628834,749700
12629242,749800
12629633,749900
12629988,750000
12640694,750100
12641000,750200
12641271,750300
12641587,750400
12641867,750500
12642138,750600
12642432,750700
12642776,750800
12643086,750900
12643435,751000
12643731,751100
12643982,751200
12644322,751300
12644969,751400
12645284,751500
12645598,751600
12645874,751700
12646237,751800
12646592,751900
12646888,752000
12647296,752100
12647643,752200
12648009,752300
12648397,752400
12648666,752500
12648897,752600
12649185,752700
12649554,752800
12649862,752900
12650265,753000
12650649,753100
12651429,753200
12651783,753300
12652174,753400
12652457,753500
12652718,753600
12653055,753700
12653407,753800
12653778,753900
12654171,754000
12654581,754100
12654913,754200
12655297,754300
12655662,754400
12655949,754500
12656240,754600
12656537,754700
12656840,754800
12657625,754900
12657975,755000
12658289,755100
12658674,755200
12659058,755300
12659438,755400
12659755,755500
12660045,755600
12660346,755700
12660727,755800
12661121,755900
12661528,756000
12661817,756100
12662141,756200
12662518,756300
12662832,756400
12663138,756500
12663851,756600
12664137,756700
12664459,756800
12664807,756900
12665131,757000
12665499,757100
12665737,757200
12666100,757300
12666437,757400
12666780,757500
12667157,757600
12667427,757700
12667695,757800
12667960,757900
12668273,758000
12668627,758100
12668945,758200
12669303,758300
12669995,758400
12670482,758500
12670889,758600
12671325,758700
12671671,758800
12671967,758900
12672299,759000
12672608,759100
12672973,759200
12673398,759300
12673803,759400
12674185,759500
12674549,759600
12674879,759700
12675220,759800
12675544,759900
12675818,760000
12685231,760100
12685586,760200
12685944,760300
12686306,760400
12686632,760500
12687009,760600
12687286,760700
12687592,760800
12687924,760900
12688231,761000
12688532,761100
12689255,761200
12689580,761300
12689931,761400
12690289,761500
12690595,761600
12690937,761700
12691341,761800
12691638,761900
12691939,762000
12692236,762100
12692629,762200
12692953,762300
12693285,762400
12693717,762500
12694049,762600
12694450,762700
12695140,762800
12695475,762900
12695870,763000
12696213,763100
12696624,763200
12697043,763300
12697468,763400
12697907,763500
12698312,763600
12698765,763700
12699192,763800
12699578,763900
12699999,764000
12700366,764100
12700758,764200
12701552,764300
12701955,764400
12702443,764500
12702926,764600
12703336,764700
12703785,764800
12704123,764900
12704502,765000
12704856,765100
12705271,765200
12705627,765300
12706052,765400
12706382,765500
12706758,765600
12707186,765700
12707955,765800
12708260,765900
12708636,766000
12708983,766100
12709342,766200
12709635,766300
12709936,766400
12710228,766500
12710534,766600
12710942,766700
12711382,766800
12711699,766900
12712011,767000
12712337,767100
12712684,767200
12713013,767300
12713339,767400
12714193,767500
12714551,767600
12714876,767700
12715262,767800
12715602,767900
12715915,768000
12716287,768100
12716668,768200
12717048,768300
12717384,768400
